21820638400,MaisOfertasDeEmprego_WEB_Infinite_Square_Bottom,MaisOfertasDeEmprego_WEB_Infinite_Square_Bottom,NULL,6,first_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21820694865,MaisOfertasDeEmprego_WEB_Content_Square_Top,MaisOfertasDeEmprego_WEB_Content_Square_Top,NULL,6,four_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21820694889,MaisOfertasDeEmprego_WEB_Content_Square_Middle,MaisOfertasDeEmprego_WEB_Content_Square_Middle,NULL,6,after_the_content,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21820694907,MaisOfertasDeEmprego_WEB_Content_Square_Bottom,MaisOfertasDeEmprego_WEB_Content_Square_Bottom,NULL,6,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21820755134,PortalInforme_WEB_Content_Square_Top,PortalInforme_WEB_Content_Square_Top,NULL,8,first_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21820755527,PortalInforme_WEB_Content_Square_Middle,PortalInforme_WEB_Content_Square_Middle,NULL,8,four_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21820889332,PortalInforme_WEB_Content_Square_Bottom,PortalInforme_WEB_Content_Square_Bottom,NULL,8,after_the_content,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821501490,PortalInforme_mWEB_Content_Square_Fixed,PortalInforme_mWEB_Content_Square_Fixed,NULL,8,,1,"[[320,50]]",NULL,NULL,NULL
21820890667,SaveNoticias_Content_Horizontal_Top,SaveNoticias_Content_Horizontal_Top,NULL,9,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21820890724,SaveNoticias_Content_Horizontal_Middle,SaveNoticias_Content_Horizontal_Middle,NULL,9,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21820890754,SaveNoticias_Content_Horizontal_Bottom,SaveNoticias_Content_Horizontal_Bottom,NULL,9,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821327321,SaveNoticias_mWEB_Content_Square_Fixed,SaveNoticias_mWEB_Content_Square_Fixed,NULL,9,first_paragraph,1,"[[320,50]]",NULL,NULL,NULL
21821327336,SaveNoticias_mWEB_Content_Horizontal_Fixed,SaveNoticias_mWEB_Content_Horizontal_Fixed,NULL,9,before_the_pages,1,"[[320,50]]",NULL,NULL,NULL
21820755806,OuroNoticias_Content_Horizontal_Bottom,OuroNoticias_Content_Horizontal_Bottom,NULL,10,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21820756175,OuroNoticias_Content_Horizontal_Middle,OuroNoticias_Content_Horizontal_Middle,NULL,10,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21820947783,OuroNoticias_Content_Horizontal_Top,OuroNoticias_Content_Horizontal_Top,NULL,10,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821328359,OuroNoticias_WEB_Content_Square_Top,OuroNoticias_WEB_Content_Square_Top,NULL,10,first_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821449249,OuroNoticias_WEB_Content_Square_Middle,OuroNoticias_WEB_Content_Square_Middle,NULL,10,four_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821449261,OuroNoticias_WEB_Content_Square_Bottom,OuroNoticias_WEB_Content_Square_Bottom,NULL,10,after_the_content,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821449279,OuroNoticias_mWEB_Content_Square_Fixed,OuroNoticias_mWEB_Content_Square_Fixed,NULL,10,,1,"[[320,50]]",NULL,NULL,NULL
21820672322,MyFinanceiro_WEB_Content_Square_Middle,MyFinanceiro_WEB_Content_Square_Middle,NULL,11,first_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21820672691,MyFinanceiro_WEB_Content_Square_Top,MyFinanceiro_WEB_Content_Square_Top,NULL,11,four_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21820797568,MyFinanceiro_WEB_Content_Square_Bottom,MyFinanceiro_WEB_Content_Square_Bottom,NULL,11,after_the_content,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821423908,MaisEmpregosAqui_WEB_Content_Square_Top,MaisEmpregosAqui_WEB_Content_Square_Top,NULL,12,first_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821423971,MaisEmpregosAqui_WEB_Content_Square_Middle,MaisEmpregosAqui_WEB_Content_Square_Middle,NULL,12,four_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821473419,MaisEmpregosAqui_WEB_Content_Square_Bottom,MaisEmpregosAqui_WEB_Content_Square_Bottom,NULL,12,after_the_content,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21822309398,MaisEmpregosAqui_mWeb_Content_Horizontal_FixedBottom,MaisEmpregosAqui_mWeb_Content_Horizontal_FixedBottom,NULL,12,before_the_pages,1,"[[320,50]]",NULL,NULL,NULL
21835693203,falagaby.com.br_Web_Content_Square_Banner5,21836693203,NULL,13,first_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21835702773,falagaby.com.br_Web_Content_Square_Banner1,21836702773,NULL,13,four_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21835702782,falagaby.com.br_Web_Content_Square_Banner2,21836702782,NULL,13,after_the_content,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21835702794,falagaby.com.br_Web_Content_Square_Banner3,21836702794,NULL,13,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21835702800,falagaby.com.br_Web_Content_Square_Banner4,21836702800,NULL,13,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21835702812,falagaby.com.br_mWeb_Content_Square_Banner1,21836702812,NULL,13,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21835702818,falagaby.com.br_mWeb_Content_Square_Banner2,21836702818,NULL,13,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21835702824,falagaby.com.br_mWeb_Content_Square_Banner3,21836702824,NULL,13,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21835702830,falagaby.com.br_mWeb_Content_Square_Banner4,21836702830,NULL,13,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21835702839,falagaby.com.br_mWeb_Content_Square_Banner5,21836702839,NULL,13,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21835702845,falagaby.com.br_mWEB_Content_Horizontal_Fixed,21836702845,NULL,13,before_the_pages,1,"[[320,50]]",NULL,NULL,NULL
21835702851,falagaby.com.br_Web_InternalFixed_Horizontal_Desktop,21836702851,NULL,13,before_the_pages,1,"[[728,90]]",NULL,NULL,NULL
21821324012,DigitalConsulte_WEB_Content_Square_Top,DigitalConsulte_WEB_Content_Square_Top,NULL,14,first_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821324042,DigitalConsulte_WEB_Content_Square_Middle,DigitalConsulte_WEB_Content_Square_Middle,NULL,14,four_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821324081,DigitalConsulte_WEB_Content_Square_Bottom,DigitalConsulte_WEB_Content_Square_Bottom,NULL,14,after_the_content,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821499729,DigitalConsulte_mWEB_Content_Square_Top,DigitalConsulte_mWEB_Content_Square_Top,NULL,14,,1,"[[320,50]]",NULL,NULL,NULL
21823990637,DigitalConsulte_WEB_Content_Vertical_Widget,DigitalConsulte_WEB_Content_Vertical_Widget,NULL,14,,1,"[[120,600],[160,600],[300,600]]",NULL,NULL,NULL
21824113981,DigitalConsulte_Mobile_Content_Square_Middle,DigitalConsulte_Mobile_Content_Square_Middle,NULL,14,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21824113987,DigitalConsulte_Mobile_Content_Square_Bottom,DigitalConsulte_Mobile_Content_Square_Bottom,NULL,14,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21824114248,DigitalConsulte_Mobile_Content_Square_Top,DigitalConsulte_Mobile_Content_Square_Top,NULL,14,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821331836,ImperioDeMemes_Web_Content_Square_Middle,ImperioDeMemes_Web_Content_Square_Middle,NULL,15,first_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821331845,ImperioDeMemes_Web_Content_Square_Bottom,ImperioDeMemes_Web_Content_Square_Bottom,NULL,15,four_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821452147,ImperioDeMemes_Web_Content_Square_Top,ImperioDeMemes_Web_Content_Square_Top,NULL,15,after_the_content,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821509713,ImperioDeMemes_mWeb_Content_Horizontal_Fixed,ImperioDeMemes_mWeb_Content_Horizontal_Fixed,NULL,15,before_the_pages,1,"[[320,50]]",NULL,NULL,NULL
21821402327,VagasBrOnline_WEB_Content_Square_Top,VagasBrOnline_WEB_Content_Square_Top,NULL,16,first_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821402360,VagasBrOnline_WEB_Content_Square_Middle,VagasBrOnline_WEB_Content_Square_Middle,NULL,16,four_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821402375,VagasBrOnline_WEB_Content_Square_Bottom,VagasBrOnline_WEB_Content_Square_Bottom,NULL,16,after_the_content,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821402408,VagasBrOnline_mWEB_Content_Horizontal_Fixed,VagasBrOnline_mWEB_Content_Horizontal_Fixed,NULL,16,before_the_pages,1,"[[320,50]]",NULL,NULL,NULL
21821726302,nordestebrasileiro.com,nordestebrasileiro.com,NULL,17,,1,"[[336,280]]",NULL,NULL,NULL
21822775114,NordesteBrasileiro_Web_Content_Square_Middle,NordesteBrasileiro_Web_Content_Square_Middle,NULL,17,first_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21822796521,NordesteBrasileiro_Web_Content_Square_Bottom,NordesteBrasileiro_Web_Content_Square_Bottom,NULL,17,four_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21822807027,NordesteBrasileiro_Web_Content_Square_Top,NordesteBrasileiro_Web_Content_Square_Top,NULL,17,after_the_content,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21822811713,NordesteBrasileiro_Web_Content_Vertical_Widget,NordesteBrasileiro_Web_Content_Vertical_Widget,NULL,17,,1,"[[120,600],[160,600],[300,600]]",NULL,NULL,NULL
21822811818,NordesteBrasileiro_mWEB_Content_Horizontal_Fixed,NordesteBrasileiro_mWEB_Content_Horizontal_Fixed,NULL,17,before_the_pages,1,"[[320,50]]",NULL,NULL,NULL
21821985046,OriginalNoticias_Web_Content_Square_Top,OriginalNoticias_Web_Content_Square_Top,NULL,18,first_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821985076,OriginalNoticias_Web_Content_Square_Bottom,OriginalNoticias_Web_Content_Square_Bottom,NULL,18,four_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821985325,OriginalNoticias_Web_Content_Horizontal_FixedTop,OriginalNoticias_Web_Content_Horizontal_FixedTop,NULL,18,before_the_pages,1,"[[728,90],[970,90],[970,250]]",NULL,NULL,NULL
21821985451,OriginalNoticias_Web_Content_Vertical_Widget,OriginalNoticias_Web_Content_Vertical_Widget,NULL,18,,1,"[[120,600],[160,600],[300,600]]",NULL,NULL,NULL
21821985577,OriginalNoticias_mWEB_Content_Horizontal_Fixed,OriginalNoticias_mWEB_Content_Horizontal_Fixed,NULL,18,before_the_pages,1,"[[320,50]]",NULL,NULL,NULL
21822032169,OriginalNoticias_Web_Content_Square_Middle,OriginalNoticias_Web_Content_Square_Middle,NULL,18,after_the_content,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21823815411,OriginalNoticias_Web_Content_Square_Post,OriginalNoticias_Web_Content_Square_Post,NULL,18,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21823815450,OriginalNoticias_Web_Content_Square_Post2,OriginalNoticias_Web_Content_Square_Post2,NULL,18,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21823819717,OriginalNoticias_Web_Content_Square_PostInfinite,OriginalNoticias_Web_Content_Square_PostInfinite,NULL,18,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821875841,Namutuca_WEB_Content_Square_Middle,Namutuca_WEB_Content_Square_Middle,NULL,19,first_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821875988,Namutuca_WEB_Content_Vertical_Widget,Namutuca_WEB_Content_Vertical_Widget,NULL,19,,1,"[[120,600],[160,600],[300,600]]",NULL,NULL,NULL
21821984533,Namutuca_WEB_Content_Square_Top,Namutuca_WEB_Content_Square_Top,NULL,19,four_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821984584,Namutuca_WEB_Content_Square_Bottom,Namutuca_WEB_Content_Square_Bottom,NULL,19,after_the_content,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821984998,Namutuca_mWEB_Content_Horizontal_Fixed,Namutuca_mWEB_Content_Horizontal_Fixed,NULL,19,before_the_pages,1,"[[320,50]]",NULL,NULL,NULL
21822031863,Namutuca_WEB_Content_Horizontal_TopFixed,Namutuca_WEB_Content_Horizontal_TopFixed,NULL,19,before_the_pages,1,"[[728,90],[970,90],[970,250]]",NULL,NULL,NULL
21831192266,Namutuca_Web_Post_Square_Banner2,Namutuca_Web_Post_Square_Banner2,NULL,19,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21831192359,Namutuca_Web_Post_Square_Banner4,Namutuca_Web_Post_Square_Banner4,NULL,19,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21831192461,Namutuca_Web_Post_Square_Banner5,Namutuca_Web_Post_Square_Banner5,NULL,19,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21831275326,Namutuca_Web_Post_Square_Banner1,Namutuca_Web_Post_Square_Banner1,NULL,19,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21831275344,Namutuca_Web_Post_Square_Banner3,Namutuca_Web_Post_Square_Banner3,NULL,19,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21831275878,Namutuca_Web_Post_Square_Infinite,Namutuca_Web_Post_Square_Infinite,NULL,19,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21831275926,Namutuca_mWEB_Post_Horizontal_Fixed,Namutuca_mWEB_Post_Horizontal_Fixed,NULL,19,before_the_pages,1,"[[320,50]]",NULL,NULL,NULL
21821982193,Cinemoteca_Web_Content_Vertical_Widget,Cinemoteca_Web_Content_Vertical_Widget,NULL,20,,1,"[[120,600],[160,600],[300,600]]",NULL,NULL,NULL
21821983213,Cinemoteca_Web_Content_Horizontal_FixedTop,Cinemoteca_Web_Content_Horizontal_FixedTop,NULL,20,before_the_pages,1,"[[728,90],[970,90],[970,250]]",NULL,NULL,NULL
21821983594,Cinemoteca_mWEB_Content_Horizontal_Fixed,Cinemoteca_mWEB_Content_Horizontal_Fixed,NULL,20,before_the_pages,1,"[[320,50]]",NULL,NULL,NULL
21822029070,Cinemoteca_Web_Content_Square_Top,Cinemoteca_Web_Content_Square_Top,NULL,20,first_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21822029097,Cinemoteca_Web_Content_Square_Bottom,Cinemoteca_Web_Content_Square_Bottom,NULL,20,four_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21822029766,Cinemoteca_Web_Content_Square_Middle,Cinemoteca_Web_Content_Square_Middle,NULL,20,after_the_content,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821626802,RealizadorNet_Web_Content_Vertical_Widget,RealizadorNet_Web_Content_Vertical_Widget,NULL,22,,1,"[[120,600],[160,600],[300,600]]",NULL,NULL,NULL
21821766381,RealizadorNet_Web_Content_Square_Top,RealizadorNet_Web_Content_Square_Top,NULL,22,first_paragraph,1,"[[250,250],[300,250],[336,260]]",NULL,NULL,NULL
21821768049,RealizadorNet_Web_Content_Square_Middle,RealizadorNet_Web_Content_Square_Middle,NULL,22,four_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821768157,RealizadorNet_Web_Content_Square_Bottom,RealizadorNet_Web_Content_Square_Bottom,NULL,22,after_the_content,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821783898,RealizadorNet_mWEB_Content_Horizontal_Fixed,RealizadorNet_mWEB_Content_Horizontal_Fixed,NULL,22,before_the_pages,1,"[[320,50]]",NULL,NULL,NULL
21821836139,ReceitaFinanceira_WEB_Content_Square_Top,ReceitaFinanceira_WEB_Content_Square_Top,NULL,23,first_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821956891,ReceitaFinanceira_WEB_Content_Square_Middle,ReceitaFinanceira_WEB_Content_Square_Middle,NULL,23,four_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21822006543,ReceitaFinanceira_mWEB_Content_Horizontal_Fixed,ReceitaFinanceira_mWEB_Content_Horizontal_Fixed,NULL,23,before_the_pages,1,"[[320,50]]",NULL,NULL,NULL
21822006993,ReceitaFinanceira_WEB_Content_Square_Bottom,ReceitaFinanceira_WEB_Content_Square_Bottom,NULL,23,after_the_content,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821876360,MaisQueCurioso_slot1,slot1,NULL,24,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821879855,MaisQueCurioso_slot3,slot3,NULL,24,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821879903,MaisQueCurioso_slot4,slot4,NULL,24,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821879945,MaisQueCurioso_slot5,slot5,NULL,24,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821879969,MaisQueCurioso_fixed-mobile,fixed-mobile,NULL,24,,1,"[[320,50]]",NULL,NULL,NULL
21822032670,MaisQueCurioso_slot2,slot2,NULL,24,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821959684,FolhaNoticias_slot1,slot1,NULL,25,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821980039,FolhaNoticias_slot4,slot4,NULL,25,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21821980144,FolhaNoticias_slot5,slot5,NULL,25,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21822027915,FolhaNoticias_slot2,slot2,NULL,25,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21822027975,FolhaNoticias_slot3,slot3,NULL,25,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21822199713,FolhaNoticias_slot2_fixed_mobile,fixed-mobile,NULL,25,,1,"[[320,50]]",NULL,NULL,NULL
21823858928,FolhaNoticias.com_Post_Square_Infinite,FolhaNoticias.com_Post_Square_Infinite,NULL,25,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21822215008,FreeCartao_Web_Content_Square_Middle,FreeCartao_Web_Content_Square_Middle,NULL,27,first_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21822215056,FreeCartao_Web_Content_Square_Bottom,FreeCartao_Web_Content_Square_Bottom,NULL,27,four_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21822215119,FreeCartao_mWEB_Content_Horizontal_Fixed,FreeCartao_mWEB_Content_Horizontal_Fixed,NULL,27,before_the_pages,1,"[[320,50]]",NULL,NULL,NULL
21822260526,FreeCartao_Web_Content_Square_Top,FreeCartao_Web_Content_Square_Top,NULL,27,after_the_content,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21822116309,AutoBusca_Web_Content_Square_Top,AutoBusca_Web_Content_Square_Top,NULL,28,first_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21822211786,AutoBusca_mWEB_Content_Horizontal_Fixed,AutoBusca_mWEB_Content_Horizontal_Fixed,NULL,28,before_the_pages,1,"[[320,50]]",NULL,NULL,NULL
21822257442,AutoBusca_Web_Content_Square_Middle,AutoBusca_Web_Content_Square_Middle,NULL,28,four_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21822257829,AutoBusca_Web_Content_Square_Bottom,AutoBusca_Web_Content_Square_Bottom,NULL,28,after_the_content,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21831519819,AutoBusca_Web_Content_Square_Bottom2,AutoBusca_Web_Content_Square_Bottom2,NULL,28,,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21822429833,PortalCredito_Web_Home_Square_Top,PortalCredito_Web_Home_Square_Top,NULL,31,before_the_home,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21822430313,PortalCredito_Web_Home_Square_Bottom,PortalCredito_Web_Home_Square_Bottom,NULL,31,before_the_home,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21822526384,PortalCredito_Web_Home_Square_Middle,PortalCredito_Web_Home_Square_Middle,NULL,31,before_the_home,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21822574503,PortalCredito_Web_Content_Square_Top,PortalCredito_Web_Content_Square_Top,NULL,31,first_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21822574548,PortalCredito_Web_Content_Square_Bottom,PortalCredito_Web_Content_Square_Bottom,NULL,31,four_paragraph,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
21822574809,PortalCredito_Web_Content_Square_Middle,PortalCredito_Web_Content_Square_Middle,NULL,31,after_the_content,1,"[[250,250],[300,250],[336,280]]",NULL,NULL,NULL
